-1.25688,-1.24202
-1.25798,-1.26583
-1.2568,-1.23787
-1.25725,-1.25195
-1.25807,-1.27194
-1.25672,-1.23361
-1.25781,-1.26041
-1.25682,-1.23892
-1.25684,-1.23996
-1.25789,-1.26224
-1.25792,-1.26314
